"구분","총합계","","강남구","","강동구","","강북구","","강서구","","관악구","","광진구","","구로구","","금천구","","노원구","","도봉구","","동대문구","","동작구","","마포구","","서대문구","","서초구","","성동구","","성북구","","송파구","","양천구","","영등포구","","용산구","","은평구","","종로구","","중구","","중랑구","","기타","","타시도",""
"","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망","확진","사망"
"3/16/2023","1,988","0","114","0","93","0","42","0","136","0","82","0","64","0","85","0","32","0","82","0","64","0","48","0","92","0","68","0","57","0","58","0","61","0","73","0","127","0","77","0","67","0","50","0","88","0","27","0","36","0","68","0","7","0","190","0"
"3/17/2023","1,923","1","118","0","78","0","43","0","102","0","72","0","69","0","66","0","33","0","108","0","46","0","57","0","69","0","65","0","49","0","93","0","57","0","80","0","133","0","83","0","75","0","32","0","104","0","26","0","22","0","66","1","1","0","176","0"
"3/18/2023","1,869","0","99","0","86","0","49","0","99","0","112","0","73","0","46","0","27","0","87","0","46","0","53","0","48","0","75","0","63","0","77","0","51","0","94","0","141","0","105","0","66","0","43","0","79","0","18","0","23","0","63","0","11","0","135","0"
"3/19/2023","688","1","59","0","30","0","12","0","63","0","28","0","27","0","11","0","7","0","40","1","16","0","24","0","32","0","30","0","18","0","35","0","15","0","17","0","39","0","28","0","26","0","16","0","31","0","11","0","7","0","18","0","0","0","48","0"
"3/20/2023","2,836","1","156","0","152","0","54","0","162","0","145","0","99","1","92","0","62","0","117","0","77","0","94","0","91","0","104","0","73","0","128","0","78","0","110","0","217","0","102","0","120","0","65","0","116","0","44","0","36","0","88","0","0","0","254","0"
"3/21/2023","2,718","2","150","0","134","0","65","0","141","1","125","0","75","0","104","0","56","0","101","0","75","0","97","0","85","0","110","0","71","0","115","0","58","0","114","0","200","0","111","0","104","0","50","0","123","0","51","0","34","0","94","0","8","0","267","1"
"3/22/2023","2,463","2","146","0","129","0","73","0","128","0","132","0","91","0","70","0","37","0","128","0","63","0","80","0","61","0","93","0","53","0","108","1","80","0","100","0","148","0","112","0","88","0","58","0","94","0","40","0","36","0","83","0","2","0","230","1"
"3/23/2023","2,190","1","132","1","86","0","64","0","119","0","96","0","67","0","92","0","36","0","100","0","53","0","79","0","94","0","89","0","55","0","104","0","53","0","98","0","129","0","93","0","90","0","50","0","79","0","17","0","19","0","85","0","4","0","207","0"
"3/24/2023","2,266","1","130","0","111","0","44","0","131","0","93","0","71","0","100","0","39","0","98","0","48","0","60","0","81","0","104","0","67","0","117","0","60","0","96","0","180","0","94","0","69","0","34","0","100","0","35","0","38","0","61","0","1","0","204","1"
"3/25/2023","2,205","2","114","0","127","0","45","0","150","0","111","0","60","0","70","0","34","0","121","0","64","0","71","0","95","0","74","0","49","0","85","0","42","0","110","0","149","0","97","1","79","0","46","0","116","0","22","0","32","0","69","0","1","1","172","0"
"3/26/2023","772","1","57","0","25","0","18","0","33","0","47","0","20","0","24","0","5","0","62","0","19","0","24","0","29","0","26","0","19","0","41","0","16","0","44","0","43","0","29","0","35","0","16","0","19","0","10","0","13","0","19","1","0","0","79","0"
"3/27/2023","3,113","0","159","0","158","0","58","0","157","0","170","0","102","0","124","0","36","0","130","0","94","0","140","0","102","0","138","0","104","0","97","0","86","0","134","0","203","0","127","0","124","0","82","0","142","0","41","0","48","0","113","0","0","0","244","0"
"3/28/2023","2,969","1","140","0","130","1","77","0","157","0","171","0","104","0","96","0","45","0","172","0","83","0","104","0","101","0","128","0","80","0","130","0","60","0","131","0","196","0","125","0","102","0","55","0","157","0","27","0","34","0","106","0","1","0","257","0"
"3/29/2023","2,732","2","137","0","113","0","52","0","156","0","148","0","87","0","80","0","52","1","135","0","68","0","108","0","110","0","106","0","72","0","115","0","91","0","106","0","178","1","103","0","81","0","54","0","126","0","39","0","35","0","124","0","0","0","256","0"
"3/30/2023","2,477","3","142","0","104","0","74","0","142","1","135","0","70","0","70","0","38","0","135","0","67","0","95","0","98","0","93","0","71","0","92","0","69","0","106","0","166","0","91","0","80","0","54","0","106","0","35","1","26","0","81","0","0","1","237","0"
"3/31/2023","2,521","1","128","1","96","0","71","0","135","0","132","0","85","0","83","0","45","0","129","0","60","0","87","0","91","0","80","0","72","0","120","0","56","0","108","0","154","0","109","0","102","0","50","0","115","0","31","0","24","0","92","0","0","0","266","0"
"4/1/2023","2,400","0","132","0","110","0","54","0","113","0","128","0","96","0","80","0","52","0","127","0","59","0","68","0","93","0","83","0","72","0","114","0","70","0","94","0","181","0","115","0","95","0","62","0","91","0","32","0","33","0","106","0","0","0","140","0"
"4/2/2023","842","1","55","0","28","0","24","0","54","0","65","0","32","0","13","0","12","0","60","0","21","0","29","0","39","0","31","0","30","0","32","0","20","0","41","1","51","0","38","0","20","0","12","0","42","0","9","0","4","0","27","0","0","0","53","0"
"4/3/2023","3,584","3","173","0","154","0","77","0","204","0","172","1","140","0","150","1","69","0","178","0","108","0","127","0","128","0","128","0","92","0","131","0","108","0","148","0","252","1","145","0","127","0","90","0","137","0","55","0","46","0","148","0","4","0","293","0"
"4/4/2023","3,351","3","164","1","133","0","101","0","173","0","193","0","119","0","140","0","61","0","184","0","96","1","102","1","88","0","128","0","120","0","125","0","103","0","131","0","212","0","116","0","129","0","75","0","136","0","48","0","38","0","115","0","3","0","318","0"
"4/5/2023","2,879","3","143","0","127","0","66","0","129","0","163","0","94","0","112","0","60","0","118","1","67","0","115","0","79","0","118","0","95","0","106","0","88","0","114","1","193","0","101","0","101","0","76","0","127","0","41","0","39","1","119","0","6","0","282","0"
"4/6/2023","2,664","2","121","0","105","0","70","0","165","0","148","0","93","0","84","0","47","0","121","0","69","0","101","0","94","1","109","0","82","0","106","1","83","0","119","0","172","0","102","0","87","0","56","0","112","0","42","0","35","0","97","0","2","0","242","0"
"4/7/2023","2,584","0","129","0","86","0","62","0","139","0","147","0","89","0","78","0","56","0","143","0","74","0","82","0","89","0","87","0","74","0","91","0","77","0","91","0","203","0","116","0","110","0","47","0","125","0","26","0","28","0","91","0","0","0","244","0"
"4/8/2023","2,285","0","111","0","103","0","52","0","157","0","120","0","87","0","76","0","46","0","141","0","57","0","74","0","92","0","93","0","68","0","92","0","62","0","95","0","150","0","92","0","101","0","55","0","65","0","26","0","32","0","92","0","0","0","146","0"
"4/9/2023","826","1","52","0","34","0","9","0","49","0","61","0","27","1","24","0","14","0","50","0","18","0","29","0","38","0","29","0","24","0","35","0","6","0","34","0","39","0","32","0","40","0","17","0","76","0","7","0","9","0","20","0","0","0","53","0"
"4/10/2023","3,485","4","147","0","140","0","70","0","215","0","190","0","95","0","144","0","82","0","187","0","107","0","122","0","123","0","116","0","117","0","103","0","86","0","138","0","231","0","122","0","166","0","56","0","162","0","65","1","65","0","150","0","0","0","286","3"
"4/11/2023","3,495","3","192","0","134","1","82","0","175","0","207","0","124","0","133","0","58","0","201","0","110","0","102","0","99","0","96","0","107","0","112","0","104","0","144","0","205","0","143","0","123","0","73","0","197","0","46","0","59","0","126","0","0","0","343","2"
"4/12/2023","2,815","2","153","0","118","1","83","0","155","0","165","0","99","0","98","0","45","0","125","0","78","0","121","0","84","0","96","0","73","0","92","0","62","0","117","0","188","0","133","0","113","0","56","1","129","0","46","0","44","0","95","0","0","0","247","0"
"4/13/2023","3,009","0","143","0","141","0","74","0","151","0","166","0","100","0","110","0","61","0","166","0","90","0","103","0","106","0","111","0","100","0","102","0","85","0","130","0","169","0","118","0","123","0","65","0","143","0","39","0","40","0","89","0","0","0","284","0"
"4/14/2023","2,918","0","150","0","121","0","76","0","144","0","169","0","100","0","95","0","55","0","153","0","82","0","113","0","107","0","92","0","78","0","90","0","76","0","127","0","177","0","116","0","94","0","53","0","142","0","49","0","52","0","102","0","0","0","305","0"
"4/15/2023","2,601","1","142","0","114","0","78","0","148","0","159","0","77","0","93","0","40","0","138","0","75","0","93","0","93","0","87","0","103","0","93","0","76","0","126","0","183","0","107","0","102","0","35","0","96","0","51","0","34","0","97","0","0","0","161","1"
"4/16/2023","1,055","1","53","0","39","0","27","0","73","0","44","0","38","0","18","0","15","0","66","0","26","0","39","0","33","0","46","0","32","0","72","0","25","0","33","0","45","0","33","0","27","1","17","0","98","0","12","0","18","0","38","0","3","0","85","0"
"4/17/2023","4,366","2","196","1","169","0","100","0","231","0","214","0","161","0","152","0","75","1","235","0","144","0","152","0","160","0","141","0","173","0","157","0","121","0","188","0","276","0","182","0","160","0","85","0","221","0","69","0","56","0","182","0","0","0","366","0"
"4/18/2023","4,246","1","189","0","186","0","94","0","202","0","238","1","145","0","161","0","89","0","195","0","101","0","153","0","143","0","190","0","118","0","161","0","92","0","176","0","244","0","174","0","152","0","89","0","229","0","74","0","72","0","178","0","14","0","387","0"
"4/19/2023","3,680","2","167","0","157","1","104","0","187","0","203","0","117","0","134","0","89","0","174","0","105","0","112","0","146","0","123","0","129","0","129","0","84","0","156","0","229","0","142","0","126","0","75","0","175","1","50","0","53","0","145","0","40","0","329","0"
"4/20/2023","3,478","0","157","0","156","0","91","0","183","0","204","0","107","0","114","0","80","0","179","0","88","0","133","0","141","0","135","0","99","0","95","0","71","0","150","0","206","0","139","0","117","0","76","0","162","0","51","0","42","0","145","0","0","0","357","0"
"4/21/2023","3,530","1","137","0","151","0","101","0","211","0","176","0","124","0","134","0","76","0","157","0","102","0","126","0","126","0","143","0","103","0","111","0","95","0","153","0","214","0","148","0","145","0","68","0","166","0","53","0","45","0","134","1","0","0","331","0"
"4/22/2023","2,958","1","158","0","158","0","78","0","176","0","188","0","98","0","105","0","51","0","194","1","86","0","96","0","99","0","106","0","110","0","101","0","65","0","110","0","170","0","139","0","118","0","49","0","128","0","38","0","43","0","99","0","10","0","185","0"
"4/23/2023","1,019","1","56","0","42","1","18","0","72","0","40","0","25","0","20","0","14","0","45","0","17","0","39","0","35","0","47","0","44","0","42","0","34","0","41","0","59","0","53","0","40","0","18","0","84","0","8","0","22","0","40","0","0","0","64","0"
"4/24/2023","4,145","0","185","0","185","0","104","0","215","0","200","0","150","0","179","0","96","0","220","0","114","0","145","0","143","0","166","0","132","0","150","0","109","0","157","0","248","0","161","0","167","0","89","0","220","0","65","0","36","0","162","0","1","0","346","0"
"4/25/2023","4,217","3","209","0","187","0","115","0","228","0","228","0","154","0","153","0","69","0","188","0","106","0","125","0","166","1","168","0","126","0","152","0","115","0","153","0","232","1","169","0","206","0","96","0","222","1","60","0","63","0","123","0","7","0","397","0"
"4/26/2023","3,721","3","199","1","174","0","86","1","213","0","217","1","145","0","140","0","68","0","162","0","114","0","106","0","136","0","142","0","121","0","142","0","80","0","155","0","220","0","128","0","146","0","65","0","173","0","69","0","53","0","124","0","0","0","343","0"
"4/27/2023","3,590","1","167","0","164","0","107","0","210","0","189","0","135","1","104","0","81","0","178","0","108","0","105","0","123","0","118","0","103","0","120","0","98","0","160","0","226","0","139","0","136","0","78","0","170","0","48","0","55","0","131","0","4","0","333","0"
"4/28/2023","3,661","0","172","0","160","0","114","0","226","0","222","0","119","0","115","0","73","0","175","0","99","0","123","0","135","0","133","0","103","0","115","0","91","0","157","0","214","0","161","0","163","0","74","0","167","0","67","0","44","0","124","0","10","0","305","0"
"4/29/2023","3,341","1","184","0","174","0","115","0","218","0","190","0","123","0","106","0","56","0","168","0","87","0","103","0","124","0","126","0","92","0","110","0","103","0","136","0","231","0","130","0","142","0","66","0","110","0","40","0","64","0","126","1","3","0","214","0"
"4/30/2023","1,111","2","64","0","62","0","23","0","78","0","63","0","27","0","33","0","8","0","57","0","23","0","35","0","41","0","47","0","33","0","51","0","22","0","43","0","56","1","51","0","39","0","8","0","100","0","12","0","16","0","31","0","2","0","86","1"
"5/1/2023","3,963","3","186","0","174","0","108","0","243","0","229","0","148","0","116","0","93","0","151","0","113","1","162","0","162","0","154","0","98","0","169","0","123","0","165","0","298","0","155","0","195","0","78","0","187","0","57","0","42","0","162","2","0","0","195","0"
"5/2/2023","5,132","1","285","0","220","0","133","0","292","0","263","0","162","0","199","0","124","0","260","0","147","0","176","0","179","0","190","0","148","0","166","0","133","0","194","0","366","0","232","1","190","0","96","0","217","0","92","0","51","0","197","0","0","0","420","0"
"5/3/2023","4,925","3","229","0","213","0","183","0","244","0","271","0","168","0","163","1","101","0","232","1","124","1","174","0","170","0","198","0","155","0","175","0","140","0","206","0","301","0","191","0","210","0","98","0","255","0","54","0","82","0","149","0","1","0","438","0"
"5/4/2023","4,645","1","223","0","217","0","128","0","280","0","250","0","143","0","146","0","96","0","216","0","167","0","140","1","178","0","202","0","121","0","142","0","129","0","185","0","313","0","180","0","200","0","100","0","234","0","48","0","69","0","151","0","0","0","387","0"
